carotenoide,JETZ,IOC,Name,HBW,Familia,frugivoro
1,Zosterops explorator,Zosterops explorator,Zosterops_explorator,,Zosteropidae,0
1,Zosterops erythropleurus,Zosterops erythropleurus,Zosterops_erythropleurus,,Zosteropidae,0
1,Zosterops abyssinicus,Zosterops abyssinicus,Zosterops_abyssinicus,,Zosteropidae,1
1,Zosterops atricapilla,Zosterops atricapilla,Zosterops_atricapilla,,Zosteropidae,1
1,Zosterops chloris,Zosterops chloris,Zosterops_chloris,,Zosteropidae,1
1,Zosterops atrifrons,Zosterops atrifrons,Zosterops_atrifrons,,Zosteropidae,1
1,Zosterops tenuirostris,Zosterops tenuirostris,Zosterops_tenuirostris,,Zosteropidae,1
1,Zosterops stalkeri,Zosterops stalkeri,Zosterops_stalkeri,,Zosteropidae,0
1,Zosterops borbonicus,Zosterops borbonicus,Zosterops_borbonicus,,Zosteropidae,1
1,Zosterops mysorensis,Zosterops mysorensis,Zosterops_mysorensis,,Zosteropidae,0
1,Zosterops mouroniensis,Zosterops mouroniensis,Zosterops_mouroniensis,,Zosteropidae,1
1,Zosterops mayottensis,Zosterops mayottensis,Zosterops_mayottensis,,Zosteropidae,0
1,Zosterops semperi,Zosterops semperi,Zosterops_semperi,,Zosteropidae,0
1,Zosterops olivaceus,Zosterops olivaceus,Zosterops_olivaceus,,Zosteropidae,1
1,Zosterops palpebrosus,Zosterops palpebrosus,Zosterops_palpebrosus,,Zosteropidae,1
1,Speirops melanocephalus,Zosterops melanocephalus,Speirops_melanocephalus,,Zosteropidae,1
1,Speirops brunneus,Zosterops brunneus,Speirops_brunneus,,Zosteropidae,1
0,Speirops leucophoeus,Zosterops leucophaeus,Speirops_leucophoeus,,Zosteropidae,1
0,Speirops lugubris,Zosterops lugubris,Speirops_lugubris,,Zosteropidae,1
1,Zosterops senegalensis,Zosterops senegalensis,Zosterops_senegalensis,,Zosteropidae,1
1,Zosterops poliogastrus,Zosterops poliogastrus,Zosterops_poliogastrus,,Zosteropidae,1
1,Zosterops modestus,Zosterops modestus,Zosterops_modestus,,Zosteropidae,1
1,Zosterops maderaspatanus,Zosterops maderaspatanus,Zosterops_maderaspatanus,,Zosteropidae,1
1,Madanga ruficollis,Madanga ruficollis,Madanga_ruficollis,,Zosteropidae,0
1,Zosterops pallidus,Zosterops pallidus,Zosterops_pallidus,,Zosteropidae,1
1,Zosterops minor,Zosterops minor,Zosterops_minor,,Zosteropidae,1
1,Zosterops cinereus,Zosterops cinereus,Zosterops_cinereus,,Zosteropidae,1
1,Zosterops metcalfii,Zosterops metcalfii,Zosterops_metcalfii,,Zosteropidae,1
0,Zosterops finschii,Zosterops finschii,Zosterops_finschii,,Zosteropidae,1
1,Zosterops hypoxanthus,Zosterops hypoxanthus,Zosterops_hypoxanthus,,Zosteropidae,1
1,Zosterops fuscicapilla,Zosterops fuscicapilla,Zosterops_fuscicapilla,,Zosteropidae,1
1,Zosterops gibbsi,Zosterops gibbsi,Zosterops_gibbsi,,Zosteropidae,1
1,Zosterops everetti,Zosterops everetti,Zosterops_everetti,,Zosteropidae,1
1,Zosterops conspicillatus,Zosterops conspicillatus,Zosterops_conspicillatus,,Zosteropidae,1
1,Zosterops citrinella,Zosterops citrinella,Zosterops_citrinella,,Zosteropidae,1
1,Zosterops luteus,Zosterops luteus,Zosterops_luteus,,Zosteropidae,0
1,Zosterops griseotinctus,Zosterops griseotinctus,Zosterops_griseotinctus,,Zosteropidae,1
1,Zosterops murphyi,Zosterops murphyi,Zosterops_murphyi,,Zosteropidae,1
1,Zosterops rennellianus,Zosterops rennellianus,Zosterops_rennellianus,,Zosteropidae,1
1,Zosterops inornatus,Zosterops inornatus,Zosterops_inornatus,,Zosteropidae,1
1,Zosterops xanthochroa,Zosterops xanthochroa,Zosterops_xanthochroa,,Zosteropidae,1
1,Zosterops ficedulinus,Zosterops ficedulinus,Zosterops_ficedulinus,,Zosteropidae,1
1,Zosterops rotensis,Zosterops rotensis,Zosterops_rotensis,,Zosteropidae,0
1,Zosterops lateralis,Zosterops lateralis,Zosterops_lateralis,,Zosteropidae,1
1,Zosterops novaeguineae,Zosterops novaeguineae,Zosterops_novaeguineae,,Zosteropidae,1
1,Zosterops rendovae,Zosterops ugiensis,Zosterops_rendovae,,Zosteropidae,1
1,Zosterops natalis,Zosterops natalis,Zosterops_natalis,,Zosteropidae,1
1,Woodfordia lacertosa,Woodfordia lacertosa,Woodfordia_lacertosa,,Zosteropidae,1
1,Woodfordia superciliosa,Woodfordia superciliosa,Woodfordia_superciliosa,,Zosteropidae,1
1,Zosterops somadikartai,Zosterops somadikartai,Zosterops_somadikartai,,Zosteropidae,0
1,Zosterops ceylonensis,Zosterops ceylonensis,Zosterops_ceylonensis,,Zosteropidae,1
1,Zosterops flavifrons,Zosterops flavifrons,Zosterops_flavifrons,,Zosteropidae,1
1,Zosterops flavus,Zosterops flavus,Zosterops_flavus,,Zosteropidae,0
1,Zosterops nigrorum,Zosterops nigrorum,Zosterops_nigrorum,,Zosteropidae,1
1,Zosterops albogularis,Zosterops albogularis,Zosterops_albogularis,,Zosteropidae,1
1,Megazosterops palauensis,Megazosterops palauensis,Megazosterops_palauensis,,Zosteropidae,1
1,Zosterops griseovirescens,Zosterops griseovirescens,Zosterops_griseovirescens,,Zosteropidae,1
1,Zosterops minutus,Zosterops minutus,Zosterops_minutus,,Zosteropidae,1
1,Zosterops vaughani,Zosterops vaughani,Zosterops_vaughani,,Zosteropidae,1
0,Stachyris melanothorax,Stachyris melanothorax,Stachyris_melanothorax,,Timaliidae,0
0,Stachyris pyrrhops,Stachyridopsis pyrrhops,Stachyris_pyrrhops,,Timaliidae,1
0,Stachyris oglei,Stachyris oglei,Stachyris_oglei,,Timaliidae,0
1,Cleptornis marchei,Cleptornis marchei,Cleptornis_marchei,,Zosteropidae,1
0,Stachyris nonggangensis,Stachyris nonggangensis,Stachyris_nonggangensis,,Timaliidae,0
0,Tephrozosterops stalkeri,Tephrozosterops stalkeri,Tephrozosterops_stalkeri,,Zosteropidae,1
0,Yuhina castaniceps,Yuhina castaniceps,Yuhina_castaniceps,,Zosteropidae,0
0,Yuhina everetti,Yuhina everetti,Yuhina_everetti,,Zosteropidae,1
0,Yuhina torqueola,Yuhina torqueola,Yuhina_torqueola,,Zosteropidae,0
0,Yuhina humilis,Yuhina humilis,Yuhina_humilis,,Zosteropidae,1
0,Yuhina occipitalis,Yuhina occipitalis,Yuhina_occipitalis,,Zosteropidae,1
0,Yuhina gularis,Yuhina gularis,Yuhina_gularis,,Zosteropidae,1
0,Yuhina bakeri,Yuhina bakeri,Yuhina_bakeri,,Zosteropidae,1
0,Yuhina flavicollis,Yuhina flavicollis,Yuhina_flavicollis,,Zosteropidae,1
0,Yuhina brunneiceps,Yuhina brunneiceps,Yuhina_brunneiceps,,Zosteropidae,1
0,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina_nigrimenta,,Zosteropidae,1
0,Yuhina diademata,Yuhina diademata,Yuhina_diademata,,Zosteropidae,0
1,Liocichla steerii,Liocichla steerii,Liocichla_steerii,,Leiothrichidae,1
1,Liocichla bugunorum,Liocichla bugunorum,Liocichla_bugunorum,,Leiothrichidae,1
1,Liocichla phoenicea,Liocichla phoenicea,Liocichla_phoenicea,,Leiothrichidae,1
1,Liocichla omeiensis,Liocichla omeiensis,Liocichla_omeiensis,,Leiothrichidae,1
0,Heterophasia desgodinsi,Heterophasia desgodinsi,Heterophasia_desgodinsi,,Leiothrichidae,1
0,Heterophasia melanoleuca,Heterophasia melanoleuca,Heterophasia_melanoleuca,,Leiothrichidae,1
0,Heterophasia capistrata,Heterophasia capistrata,Heterophasia_capistrata,,Leiothrichidae,1
0,Heterophasia pulchella,Heterophasia pulchella,Heterophasia_pulchella,,Leiothrichidae,1
0,Heterophasia annectens,Heterophasia annectans,Heterophasia_annectens,,Leiothrichidae,0
0,Heterophasia picaoides,Heterophasia picaoides,Heterophasia_picaoides,,Leiothrichidae,1
0,Heterophasia gracilis,Heterophasia gracilis,Heterophasia_gracilis,,Leiothrichidae,1
0,Heterophasia auricularis,Heterophasia auricularis,Heterophasia_auricularis,,Leiothrichidae,1
1,Minla ignotincta,Minla ignotincta,Minla_ignotincta,,Leiothrichidae,0
1,Minla strigula,Minla strigula,Minla_strigula,,Leiothrichidae,1
0,Minla cyanouroptera,Minla cyanouroptera,Minla_cyanouroptera,,Leiothrichidae,1
0,Actinodura egertoni,Actinodura egertoni,Actinodura_egertoni,,Leiothrichidae,1
0,Actinodura nipalensis,Actinodura nipalensis,Actinodura_nipalensis,Sibia nipalensis,Leiothrichidae,1
0,Actinodura morrisoniana,Actinodura morrisoniana,Actinodura_morrisoniana,,Leiothrichidae,1
0,Actinodura waldeni,Actinodura waldeni,Actinodura_waldeni,,Leiothrichidae,1
0,Actinodura souliei,Actinodura souliei,Actinodura_souliei,,Leiothrichidae,0
1,Leiothrix lutea,Leiothrix lutea,Leiothrix_lutea,,Leiothrichidae,1
1,Leiothrix argentauris,Leiothrix argentauris,Leiothrix_argentauris,,Leiothrichidae,1
0,Cutia nipalensis,Cutia nipalensis,Cutia_nipalensis,,Leiothrichidae,1
0,Cutia legalleni,Cutia legalleni,Cutia_legalleni,,Leiothrichidae,1
0,Garrulax variegatus,Trochalopteron variegatum,Garrulax_variegatus,,Leiothrichidae,1
1,Garrulax morrisonianus,Trochalopteron morrisonianum,Garrulax_morrisonianus,,Leiothrichidae,1
1,Garrulax affinis,Trochalopteron affine,Garrulax_affinis,,Leiothrichidae,1
0,Garrulax palliatus,Garrulax palliatus,Garrulax_palliatus,,Leiothrichidae,1
1,Garrulax erythrocephalus,Trochalopteron erythrocephalum,Garrulax_erythrocephalus,,Leiothrichidae,1
1,Garrulax milnei,Trochalopteron milnei,Garrulax_milnei,,Leiothrichidae,1
0,Garrulax lineatus,Trochalopteron lineatum,Garrulax_lineatus,,Leiothrichidae,1
0,Garrulax cinereifrons,Garrulax cinereifrons,Garrulax_cinereifrons,,Leiothrichidae,1
0,Garrulax strepitans,Garrulax strepitans,Garrulax_strepitans,,Leiothrichidae,0
0,Garrulax squamatus,Trochalopteron squamatum,Garrulax_squamatus,,Leiothrichidae,1
1,Garrulax courtoisi,Garrulax courtoisi,Garrulax_courtoisi,,Leiothrichidae,0
0,Garrulax sukatschewi,Garrulax sukatschewi,Garrulax_sukatschewi,,Leiothrichidae,1
0,Strophocincla fairbanki,Trochalopteron fairbanki,Strophocincla_fairbanki,,Leiothrichidae,1
0,Strophocincla cachinnans,Trochalopteron cachinnans,Strophocincla_cachinnans,,Leiothrichidae,1
1,Garrulax subunicolor,Trochalopteron subunicolor,Garrulax_subunicolor,,Leiothrichidae,1
0,Garrulax castanotis,Garrulax castanotis,Garrulax_castanotis,,Leiothrichidae,0
0,Garrulax bieti,Garrulax bieti,Garrulax_bieti,,Leiothrichidae,1
0,Turdoides bicolor,Turdoides bicolor,Turdoides_bicolor,,Leiothrichidae,0
0,Kupeornis gilberti,Kupeornis gilberti,Kupeornis_gilberti,,Leiothrichidae,0
0,Kupeornis rufocinctus,Kupeornis rufocinctus,Kupeornis_rufocinctus,,Leiothrichidae,1
0,Turdoides tenebrosa,Turdoides tenebrosa,Turdoides_tenebrosa,,Leiothrichidae,1
0,Turdoides subrufa,Turdoides subrufa,Turdoides_subrufa,,Leiothrichidae,1
0,Turdoides melanops,Turdoides melanops,Turdoides_melanops,,Leiothrichidae,1
0,Turdoides plebejus,Turdoides plebejus,Turdoides_plebejus,,Leiothrichidae,1
0,Phyllanthus atripennis,Phyllanthus atripennis,Phyllanthus_atripennis,,Leiothrichidae,0
0,Turdoides earlei,Turdoides earlei,Turdoides_earlei,,Leiothrichidae,0
0,Turdoides jardineii,Turdoides jardineii,Turdoides_jardineii,,Leiothrichidae,1
0,Turdoides leucocephala,Turdoides leucocephala,Turdoides_leucocephala,,Leiothrichidae,0
0,Turdoides gularis,Turdoides gularis,Turdoides_gularis,,Leiothrichidae,0
0,Turdoides gymnogenys,Turdoides gymnogenys,Turdoides_gymnogenys,,Leiothrichidae,0
0,Turdoides caudata,Turdoides caudata,Turdoides_caudata,,Leiothrichidae,1
0,Turdoides hartlaubii,Turdoides hartlaubii,Turdoides_hartlaubii,,Leiothrichidae,0
0,Turdoides affinis,Turdoides affinis,Turdoides_affinis,,Leiothrichidae,1
0,Turdoides aylmeri,Turdoides aylmeri,Turdoides_aylmeri,,Leiothrichidae,1
0,Turdoides sharpei,Turdoides sharpei,Turdoides_sharpei,,Leiothrichidae,1
0,Turdoides altirostris,Turdoides altirostris,Turdoides_altirostris,,Leiothrichidae,1
0,Turdoides fulva,Turdoides fulva,Turdoides_fulva,,Leiothrichidae,1
0,Turdoides squamiceps,Turdoides squamiceps,Turdoides_squamiceps,,Leiothrichidae,1
0,Turdoides longirostris,Turdoides longirostris,Turdoides_longirostris,,Leiothrichidae,0
0,Turdoides reinwardii,Turdoides reinwardtii,Turdoides_reinwardii,,Leiothrichidae,1
0,Turdoides rufescens,Turdoides rufescens,Turdoides_rufescens,,Leiothrichidae,1
0,Turdoides nipalensis,Turdoides nipalensis,Turdoides_nipalensis,,Leiothrichidae,1
0,Turdoides rubiginosa,Turdoides rubiginosa,Turdoides_rubiginosa,,Leiothrichidae,1
0,Turdoides striata,Turdoides striata,Turdoides_striata,,Leiothrichidae,1
0,Turdoides malcolmi,Turdoides malcolmi,Turdoides_malcolmi,,Leiothrichidae,1
0,Garrulax konkakinhensis,Garrulax konkakinhensis,Garrulax_konkakinhensis,,Leiothrichidae,0
0,Garrulax ruficollis,Garrulax ruficollis,Garrulax_ruficollis,,Leiothrichidae,1
0,Garrulax lunulatus,Garrulax lunulatus,Garrulax_lunulatus,,Leiothrichidae,0
1,Garrulax galbanus,Garrulax galbanus,Garrulax_galbanus,,Leiothrichidae,0
1,Garrulax gularis,Garrulax gularis,Garrulax_gularis,,Leiothrichidae,1
0,Garrulax ocellatus,Garrulax ocellatus,Garrulax_ocellatus,,Leiothrichidae,1
0,Garrulax lugubris,Garrulax lugubris,Garrulax_lugubris,,Leiothrichidae,0
0,Garrulax rufogularis,Garrulax rufogularis,Garrulax_rufogularis,,Leiothrichidae,1
0,Garrulax striatus,Garrulax striatus,Garrulax_striatus,Grammatoptila striata,Leiothrichidae,1
0,Garrulax calvus,Garrulax calvus,Garrulax_calvus,,Leiothrichidae,0
0,Garrulax caerulatus,Garrulax caerulatus,Garrulax_caerulatus,,Leiothrichidae,1
0,Garrulax cineraceus,Garrulax cineraceus,Garrulax_cineraceus,,Leiothrichidae,1
0,Babax lanceolatus,Babax lanceolatus,Babax_lanceolatus,,Leiothrichidae,0
0,Babax waddelli,Babax waddelli,Babax_waddelli,,Leiothrichidae,1
0,Garrulax pectoralis,Garrulax pectoralis,Garrulax_pectoralis,,Leiothrichidae,1
0,Garrulax austeni,Trochalopteron austeni,Garrulax_austeni,,Leiothrichidae,0
0,Garrulax virgatus,Trochalopteron virgatum,Garrulax_virgatus,,Leiothrichidae,0
0,Garrulax berthemyi,Garrulax berthemyi,Garrulax_berthemyi,,Leiothrichidae,0
0,Garrulax poecilorhynchus,Garrulax poecilorhynchus,Garrulax_poecilorhynchus,,Leiothrichidae,0
0,Garrulax albogularis,Garrulax albogularis,Garrulax_albogularis,,Leiothrichidae,1
0,Garrulax davidi,Garrulax davidi,Garrulax_davidi,,Leiothrichidae,1
0,Garrulax sannio,Garrulax sannio,Garrulax_sannio,,Leiothrichidae,1
0,Garrulax perspicillatus,Garrulax perspicillatus,Garrulax_perspicillatus,,Leiothrichidae,1
0,Garrulax rufifrons,Garrulax rufifrons,Garrulax_rufifrons,,Leiothrichidae,1
0,Garrulax nuchalis,Garrulax nuchalis,Garrulax_nuchalis,,Leiothrichidae,0
0,Garrulax monileger,Garrulax monileger,Garrulax_monileger,,Leiothrichidae,1
0,Garrulax delesserti,Garrulax delesserti,Garrulax_delesserti,,Leiothrichidae,1
1,Garrulax peninsulae,Trochalopteron peninsulae,Garrulax_peninsulae,,Leiothrichidae,0
0,Garrulax mitratus,Garrulax mitratus,Garrulax_mitratus,,Leiothrichidae,1
0,Garrulax chinensis,Garrulax chinensis,Garrulax_chinensis,,Leiothrichidae,0
0,Garrulax leucolophus,Garrulax leucolophus,Garrulax_leucolophus,,Leiothrichidae,1
0,Garrulax canorus,Garrulax canorus,Garrulax_canorus,,Leiothrichidae,1
0,Garrulax taewanus,Garrulax taewanus,Garrulax_taewanus,,Leiothrichidae,0
0,Turdinus macrodactylus,Napothera macrodactyla,Turdinus_macrodactylus,Turdinus macrodactylus,Pellorneidae,0
0,Turdinus marmorata,Napothera marmorata,Turdinus_marmorata,Turdinus marmoratus,Pellorneidae,1
0,Turdinus rufipectus,Napothera rufipectus,Turdinus_rufipectus,Turdinus rufipectus_,Pellorneidae,0
0,Malacopteron magnum,Malacopteron magnum,Malacopteron_magnum,,Pellorneidae,0
0,Malacopteron cinereum,Malacopteron cinereum,Malacopteron_cinereum,,Pellorneidae,1
0,Malacopteron magnirostre,Malacopteron magnirostre,Malacopteron_magnirostre,,Pellorneidae,0
0,Malacopteron affine,Malacopteron affine,Malacopteron_affine,,Pellorneidae,0
0,Gampsorhynchus torquatus,Gampsorhynchus torquatus,Gampsorhynchus_torquatus,,Pellorneidae,0
0,Gampsorhynchus rufulus,Gampsorhynchus rufulus,Gampsorhynchus_rufulus,,Pellorneidae,0
0,Illadopsis rufipennis,Illadopsis rufipennis,Illadopsis_rufipennis,,Pellorneidae,0
0,Illadopsis pyrrhoptera,Illadopsis pyrrhoptera,Illadopsis_pyrrhoptera,,Pellorneidae,1
0,Illadopsis fulvescens,Illadopsis fulvescens,Illadopsis_fulvescens,,Pellorneidae,0
0,Ptyrticus turdinus,Ptyrticus turdinus,Ptyrticus_turdinus,,Pellorneidae,0
0,Illadopsis albipectus,Illadopsis albipectus,Illadopsis_albipectus,,Pellorneidae,0
0,Illadopsis cleaveri,Illadopsis cleaveri,Illadopsis_cleaveri,,Pellorneidae,0
0,Illadopsis rufescens,Illadopsis rufescens,Illadopsis_rufescens,,Pellorneidae,0
0,Illadopsis puveli,Illadopsis puveli,Illadopsis_puveli,,Pellorneidae,0
0,Leonardina woodi,Leonardina woodi,Leonardina_woodi,,Pellorneidae,0
0,Trichastoma pyrrogenys,Pellorneum pyrrogenys,Trichastoma_pyrrogenys,,Pellorneidae,0
0,Trichastoma celebense,Trichastoma celebense,Trichastoma_celebense,,Pellorneidae,0
0,Trichastoma buettikoferi,Pellorneum buettikoferi,Trichastoma_buettikoferi,Trichastoma buettikoferi,Pellorneidae,0
0,Trichastoma tickelli,Pellorneum tickelli,Trichastoma_tickelli,,Pellorneidae,0
0,Trichastoma rostratum,Trichastoma rostratum,Trichastoma_rostratum,,Pellorneidae,0
0,Trichastoma bicolor,Trichastoma bicolor,Trichastoma_bicolor,,Pellorneidae,0
0,Pellorneum capistratum,Pellorneum capistratum,Pellorneum_capistratum,,Pellorneidae,0
0,Pellorneum fuscocapillus,Pellorneum fuscocapillus,Pellorneum_fuscocapillus,,Pellorneidae,0
0,Pellorneum ruficeps,Pellorneum ruficeps,Pellorneum_ruficeps,,Pellorneidae,0
0,Pellorneum albiventre,Pellorneum albiventre,Pellorneum_albiventre,,Pellorneidae,0
0,Kenopia striata,Kenopia striata,Kenopia_striata,,Pellorneidae,0
0,Napothera epilepidota,Napothera epilepidota,Napothera_epilepidota,,Pellorneidae,0
0,Jabouilleia danjoui,Jabouilleia danjoui,Jabouilleia_danjoui,,Pellorneidae,0
0,Rimator malacoptilus,Rimator malacoptilus,Rimator_malacoptilus,,Pellorneidae,0
0,Rimator albostriatus,Rimator albostriatus,Rimator_albostriatus,,Pellorneidae,0
0,Napothera crassa,Napothera crassa,Napothera_crassa,Turdinus crassus,Pellorneidae,0
0,Robsonius rabori,Robsonius rabori,Robsonius_rabori,,Pellorneidae,0
0,Robsonius sorsogonensis,Robsonius sorsogonensis,Robsonius_sorsogonensis,,Pellorneidae,0
0,Gypsophila crispifrons,Napothera crispifrons,Gypsophila_crispifrons,Turdinus crispifrons,Pellorneidae,0
0,Napothera brevicaudata,Napothera brevicaudata,Napothera_brevicaudata,,Pellorneidae,0
0,Malacocincla malaccensis,Malacocincla malaccensis,Malacocincla_malaccensis,Trichastoma malaccense,Pellorneidae,0
0,Malacocincla sepiaria,Malacocincla sepiaria,Malacocincla_sepiaria,,Pellorneidae,0
0,Malacocincla abbotti,Malacocincla abbotti,Malacocincla_abbotti,,Pellorneidae,0
0,Graminicola bengalensis,Graminicola bengalensis,Graminicola_bengalensis,,Pellorneidae,0
0,Alcippe poioicephala,Alcippe poioicephala,Alcippe_poioicephala,,Pellorneidae,0
1,Macronous gularis,Macronus gularis,Macronous_gularis,Mixornis gularis,Timaliidae,1
0,Timalia pileata,Timalia pileata,Timalia_pileata,,Timaliidae,0
0,Dumetia hyperythra,Dumetia hyperythra,Dumetia_hyperythra,,Timaliidae,0
0,Macronous striaticeps,Macronus striaticeps,Macronous_striaticeps,,Timaliidae,0
0,Stachyris nigricollis,Stachyris nigricollis,Stachyris_nigricollis,,Timaliidae,0
0,Macronous kelleyi,Macronus kelleyi,Macronous_kelleyi,,Timaliidae,0
1,Stachyris chrysaea,Stachyridopsis chrysaea,Stachyris_chrysaea,Cyanoderma chrysaeum,Timaliidae,1
0,Stachyris maculata,Stachyris maculata,Stachyris_maculata,,Timaliidae,0
0,Stachyris thoracica,Stachyris thoracica,Stachyris_thoracica,,Timaliidae,0
0,Stachyris erythroptera,Stachyris erythroptera,Stachyris_erythroptera,Cyanoderma erythropterum,Timaliidae,1
0,Macronous bornensis,Macronus bornensis,Macronous_bornensis,Mixornis_bornensis,Timaliidae,1
1,Stachyris ruficeps,Stachyridopsis ruficeps,Stachyris_ruficeps,Cyanoderma ruficeps,Timaliidae,1
0,Stachyris rufifrons,Stachyridopsis rufifrons,Stachyris_rufifrons,Cyanoderma rufifrons,Timaliidae,1
0,Stachyris leucotis,Stachyris leucotis,Stachyris_leucotis,,Timaliidae,0
0,Macronous flavicollis,Macronus flavicollis,Macronous_flavicollis,Mixornis flavicollis,Timaliidae,0
0,Macronous ptilosus,Macronus ptilosus,Macronous_ptilosus,,Timaliidae,0
0,Pomatorhinus melanurus,Pomatorhinus melanurus,Pomatorhinus_melanurus,,Timaliidae,0
0,Stachyris nigrorum,Zosterornis nigrorum,Stachyris_nigrorum,,Zosteropidae,1
0,Stachyris striolata,Stachyris strialata,Stachyris_striolata,,Timaliidae,0
0,Stachyris herberti,Stachyris herberti,Stachyris_herberti,,Timaliidae,0
0,Stachyris nigriceps,Stachyris nigriceps,Stachyris_nigriceps,,Timaliidae,1
1,Micromacronus leytensis,Micromacronus leytensis,Micromacronus_leytensis,,Timaliidae,1
0,Micromacronus sordidus,Micromacronus sordidus,Micromacronus_sordidus,,Timaliidae,1
0,Stachyris poliocephala,Stachyris poliocephala,Stachyris_poliocephala,,Timaliidae,1
0,Pomatorhinus ferruginosus,Pomatorhinus ferruginosus,Pomatorhinus_ferruginosus,,Timaliidae,0
0,Pomatorhinus ochraceiceps,Pomatorhinus ochraceiceps,Pomatorhinus_ochraceiceps,,Timaliidae,0
0,Pomatorhinus swinhoei,Pomatorhinus swinhoei,Pomatorhinus_swinhoei,,Timaliidae,0
0,Xiphirhynchus superciliaris,Pomatorhinus superciliaris,Xiphirhynchus_superciliaris,,Timaliidae,1
0,Pomatorhinus gravivox,Pomatorhinus gravivox,Pomatorhinus_gravivox,,Timaliidae,0
0,Pomatorhinus montanus,Pomatorhinus montanus,Pomatorhinus_montanus,,Timaliidae,1
0,Pomatorhinus musicus,Pomatorhinus musicus,Pomatorhinus_musicus,,Timaliidae,0
0,Pomatorhinus schisticeps,Pomatorhinus schisticeps,Pomatorhinus_schisticeps,,Timaliidae,1
0,Pomatorhinus ruficollis,Pomatorhinus ruficollis,Pomatorhinus_ruficollis,,Timaliidae,1
0,Sphenocichla humei,Sphenocichla humei,Sphenocichla_humei,,Timaliidae,0
0,Sphenocichla roberti,Sphenocichla roberti,Sphenocichla_roberti,,Timaliidae,1
0,Pomatorhinus horsfieldii,Pomatorhinus horsfieldii,Pomatorhinus_horsfieldii,,Timaliidae,1
0,Pomatorhinus erythrocnemis,Pomatorhinus erythrocnemis,Pomatorhinus_erythrocnemis,,Timaliidae,0
