Iteration	Posterior	Likelihood	Prior	alpha	beta	num_events[1]	num_events[2]	rate_pr[1]	rate_pr[2]	root_frequencies[1]	root_frequencies[2]
9774	-3.40998	-7.8958	4.48582	0.003854208	0.0009913873	2.56632	1.54579	127.529	211.724	0.305661	0.694339
9775	-3.89189	-7.32545	3.43356	0.003854208	0.0009913873	2.94147	3.62827	111.264	90.2028	0.903645	0.0963548
9776	-4.94161	-7.93006	2.98845	0.003854208	0.0009913873	1.37685	6.67459	237.702	49.0338	0.279473	0.720527
9777	-5.30514	-7.93006	2.62491	0.003854208	0.0009913873	8.39155	2.36582	39.0012	138.337	0.279473	0.720527
9778	-5.83187	-7.51354	1.68167	0.003854208	0.0009913873	4.44198	8.72328	73.6789	37.518	0.667767	0.332233
9779	-4.48901	-7.80738	3.31838	0.003854208	0.0009913873	2.23136	4.63464	146.673	70.6161	0.377559	0.622441
9780	-4.47724	-7.91395	3.43671	0.003854208	0.0009913873	2.86599	3.68297	114.194	88.8633	0.291678	0.708322
9781	-2.09919	-7.29802	5.19883	0.003854208	0.0009913873	2.75867	0.529345	118.637	618.275	0.941902	0.0580981
9782	-2.58539	-7.2604	4.67501	0.003854208	0.0009913873	3.88367	0.763542	84.2709	428.634	0.996117	0.00388262
9783	-1.89171	-7.26153	5.36982	0.003854208	0.0009913873	1.46955	0.159204	222.709	2055.73	0.99446	0.00554007
9784	-1.74168	-7.27753	5.53584	0.003854208	0.0009913873	1.57587	0.201719	207.682	1622.46	0.971182	0.0288185
9785	-2.26089	-7.28042	5.01953	0.003854208	0.0009913873	1.43936	1.19962	227.379	272.82	0.96701	0.0329902
9786	-3.62601	-7.46283	3.83682	0.003854208	0.0009913873	4.34915	1.794	75.2515	182.43	0.727054	0.272946
9787	-3.44122	-7.49082	4.04961	0.003854208	0.0009913873	2.85356	2.18966	114.692	149.467	0.69396	0.30604
9788	-2.96514	-7.39917	4.43403	0.003854208	0.0009913873	4.61887	0.817688	70.8573	400.251	0.805877	0.194123
9789	-2.77741	-7.84731	5.0699	0.003854208	0.0009913873	3.50856	0.41034	93.2806	797.584	0.344306	0.655694
9790	-3.07916	-7.5358	4.45664	0.003854208	0.0009913873	6.0025	0.273467	54.524	1196.78	0.64267	0.35733
9791	-3.95871	-7.98062	4.02191	0.003854208	0.0009913873	8.00094	0.273467	40.9052	1196.78	0.242418	0.757582
9792	-4.28839	-7.9353	3.64691	0.003854208	0.0009913873	8.95897	0.611841	36.5311	534.911	0.275543	0.724457
9793	-2.17653	-7.52759	5.35106	0.003854208	0.0009913873	2.62366	0.365258	124.742	896.026	0.651865	0.348135
9794	-2.32253	-7.76316	5.44063	0.003854208	0.0009913873	2.19152	0.434303	149.339	753.577	0.415976	0.584024
9795	-3.32343	-7.47883	4.1554	0.003854208	0.0009913873	2.19152	2.38065	149.339	137.475	0.708028	0.291972
9796	-3.49639	-7.41062	3.91423	0.003854208	0.0009913873	1.47912	3.42974	221.267	95.4242	0.791322	0.208678
9797	-2.72852	-7.44682	4.7183	0.003854208	0.0009913873	1.7834	1.53596	183.515	213.079	0.746412	0.253588
9798	-4.5943	-7.58096	2.98665	0.003854208	0.0009913873	0.847105	6.54164	386.352	50.0304	0.593456	0.406544
9799	-4.80664	-7.71024	2.9036	0.003854208	0.0009913873	1.08816	7.11944	300.764	45.97	0.464233	0.535767
9800	-6.04743	-7.63662	1.58919	0.003854208	0.0009913873	1.51597	13.5628	215.888	24.1307	0.535767	0.464233
9801	-5.50664	-7.81559	2.30895	0.003854208	0.0009913873	4.19766	6.26282	77.9673	52.2577	0.370614	0.629386
9802	-5.30034	-7.39409	2.09375	0.003854208	0.0009913873	6.28844	5.14137	52.0448	63.6563	0.812387	0.187613
9803	-4.74714	-8.14226	3.39512	0.003854208	0.0009913873	5.01011	2.32782	65.324	140.595	0.135778	0.864222
9804	-3.85258	-7.28616	3.43358	0.003854208	0.0009913873	5.00948	2.24722	65.3322	145.638	0.958768	0.0412321
9805	-4.79629	-8.31133	3.51504	0.003854208	0.0009913873	6.89739	1.32332	47.4499	247.317	0.0412321	0.958768
9806	-4.7845	-8.33469	3.55019	0.003854208	0.0009913873	6.68914	1.33924	48.9271	244.378	0.0293783	0.970622
9807	-6.32551	-7.27791	0.952404	0.003854208	0.0009913873	17.6994	2.52967	18.491	129.377	0.970622	0.0293783
9808	-6.00206	-7.27791	1.27585	0.003854208	0.0009913873	22.5852	0.807733	14.4909	405.184	0.970622	0.0293783
9809	-4.55353	-7.27791	2.72438	0.003854208	0.0009913873	15.0267	0.433042	21.78	755.772	0.970622	0.0293783
9810	-5.596	-7.52405	1.92805	0.003854208	0.0009913873	16.2056	1.18866	20.1955	275.336	0.655852	0.344148
9811	-6.62235	-7.44311	0.820761	0.003854208	0.0009913873	4.83227	12.6942	67.7282	25.7819	0.750945	0.249055
9812	-4.76207	-7.33164	2.56957	0.003854208	0.0009913873	5.10801	4.47443	64.072	73.1446	0.895153	0.104847
9813	-4.89115	-7.82053	2.92938	0.003854208	0.0009913873	2.88278	5.31286	113.529	61.6016	0.366464	0.633536
9814	-8.53249	-8.24246	-0.290033	0.003854208	0.0009913873	12.7347	10.0744	25.6999	32.4864	0.0778274	0.922173
9815	-9.27035	-7.29521	-1.97514	0.003854208	0.0009913873	23.7949	10.0744	13.7543	32.4864	0.94588	0.0541199
9816	-8.14118	-7.45316	-0.688023	0.003854208	0.0009913873	23.7949	4.61966	13.7543	70.8452	0.73871	0.26129
9817	-5.28765	-8.01715	2.7295	0.003854208	0.0009913873	3.74748	5.14126	87.3334	63.6576	0.216788	0.783212
9818	-6.8606	-7.84856	0.987956	0.003854208	0.0009913873	7.8953	8.24262	41.4526	39.7059	0.34329	0.65671
9819	-8.63783	-8.29116	-0.346665	0.003854208	0.0009913873	1.01705	26.6813	321.794	12.2663	0.0516866	0.948313
9820	-9.00732	-7.2935	-1.71382	0.003854208	0.0009913873	6.54543	26.6813	50.0014	12.2663	0.948313	0.0516866
9821	-7.96861	-7.4907	-0.477915	0.003854208	0.0009913873	1.8796	26.6813	174.123	12.2663	0.694102	0.305898
9822	-8.00366	-7.45521	-0.548451	0.003854208	0.0009913873	2.12769	26.6813	153.82	12.2663	0.736232	0.263768
9823	-8.84418	-8.0139	-0.830284	0.003854208	0.0009913873	3.08005	26.6813	106.258	12.2663	0.219034	0.780966
9824	-9.54638	-7.29129	-2.25509	0.003854208	0.0009913873	13.0921	21.6431	24.9984	15.1217	0.951457	0.0485427
9825	-5.81486	-7.94046	2.12561	0.003854208	0.0009913873	13.0921	1.66859	24.9984	196.141	0.271693	0.728307
9826	-4.5193	-7.881	3.36171	0.003854208	0.0009913873	7.94429	1.22327	41.1969	267.546	0.317257	0.682743
9827	-3.81643	-7.93475	4.11832	0.003854208	0.0009913873	3.25147	1.83241	100.656	178.607	0.275958	0.724042
9828	-4.05477	-7.53271	3.47793	0.003854208	0.0009913873	2.02811	4.30821	161.372	75.9667	0.646131	0.353869
9829	-4.72628	-7.43769	2.71141	0.003854208	0.0009913873	3.86295	5.09269	84.723	64.2648	0.757586	0.242414
9830	-4.94002	-7.61845	2.67843	0.003854208	0.0009913873	3.98379	5.09269	82.1531	64.2648	0.554246	0.445754
9831	-3.73178	-7.50787	3.77609	0.003854208	0.0009913873	3.98379	2.0934	82.1531	156.339	0.674249	0.325751
9832	-4.93298	-7.41738	2.4844	0.003854208	0.0009913873	4.41137	5.37928	74.1903	60.841	0.782811	0.217189
9833	-5.48563	-7.55649	2.07086	0.003854208	0.0009913873	8.97807	3.43648	36.4533	95.2371	0.619845	0.380155
9834	-6.46882	-7.99837	1.52955	0.003854208	0.0009913873	3.47179	10.8113	94.2685	30.2721	0.229848	0.770152
9835	-6.40604	-7.59231	1.18627	0.003854208	0.0009913873	4.74906	10.8113	68.9148	30.2721	0.581432	0.418568
9836	-9.2783	-7.84133	-1.43697	0.003854208	0.0009913873	5.00263	27.3168	65.4217	11.9809	0.349201	0.650799
9837	-7.18508	-7.39928	0.214199	0.003854208	0.0009913873	9.40075	10.5778	34.8143	30.9402	0.80574	0.19426
9838	-7.02127	-8.0504	1.02913	0.003854208	0.0009913873	11.7434	5.09799	27.8693	64.198	0.19426	0.80574
9839	-7.38104	-7.28153	-0.0995099	0.003854208	0.0009913873	20.5396	4.21851	15.9341	77.5821	0.965412	0.0345876
9840	-7.51083	-7.36306	-0.147765	0.003854208	0.0009913873	14.1062	8.26399	23.2011	39.6032	0.852861	0.147139
9841	-9.36688	-7.78716	-1.57972	0.003854208	0.0009913873	14.1062	16.1034	23.2011	20.3236	0.394918	0.605082
9842	-6.59386	-7.57289	0.979028	0.003854208	0.0009913873	14.1062	3.94975	23.2011	82.861	0.602085	0.397915
9843	-7.77449	-7.69061	-0.0838807	0.003854208	0.0009913873	18.8787	4.97669	17.336	65.7627	0.482802	0.517198
9844	-12.2123	-7.88438	-4.32789	0.003854208	0.0009913873	26.0894	22.5529	12.5446	14.5117	0.314597	0.685403
9845	-9.84364	-7.5287	-2.31495	0.003854208	0.0009913873	12.6705	22.5529	25.8302	14.5117	0.650624	0.349376
9846	-7.66263	-7.54334	-0.119287	0.003854208	0.0009913873	11.1156	10.657	29.4435	30.7103	0.634298	0.365702
9847	-5.53658	-7.83497	2.29839	0.003854208	0.0009913873	9.42943	2.63962	34.7084	123.988	0.354439	0.645561
9848	-5.82832	-7.4124	1.58408	0.003854208	0.0009913873	11.9782	3.25712	27.323	100.482	0.789087	0.210913
9849	-3.10741	-7.28441	4.177	0.003854208	0.0009913873	1.15108	2.85399	284.324	114.675	0.961276	0.0387236
9850	-2.65073	-7.28441	4.63368	0.003854208	0.0009913873	1.46352	1.81019	223.626	180.799	0.961276	0.0387236
9851	-3.11	-8.13749	5.02749	0.003854208	0.0009913873	2.44875	0.836981	133.652	391.025	0.138689	0.861311
9852	-2.39251	-7.74839	5.35588	0.003854208	0.0009913873	0.903506	0.768322	362.234	425.968	0.429194	0.570806
9853	-2.73923	-7.54154	4.80231	0.003854208	0.0009913873	1.91072	1.34998	171.286	242.434	0.636298	0.363702
9854	-3.32701	-8.10572	4.77871	0.003854208	0.0009913873	1.83939	1.41604	177.929	231.123	0.158403	0.841597
9855	-2.63825	-7.55384	4.91559	0.003854208	0.0009913873	1.83939	1.21278	177.929	269.859	0.622749	0.377251
9856	-3.40358	-7.38084	3.97726	0.003854208	0.0009913873	1.57251	3.20676	208.126	102.06	0.829516	0.170484
9857	-3.40987	-7.65419	4.24431	0.003854208	0.0009913873	1.44916	2.61263	225.842	125.269	0.518219	0.481781
9858	-4.36832	-7.56551	3.1972	0.003854208	0.0009913873	3.50434	3.84269	93.3928	85.1697	0.610043	0.389957
9859	-4.7972	-7.58716	2.78996	0.003854208	0.0009913873	6.90625	2.69386	47.389	121.491	0.586866	0.413134
9860	-5.78213	-7.60688	1.82475	0.003854208	0.0009913873	13.0998	2.23486	24.9836	146.444	0.566196	0.433804
9861	-3.00626	-7.64147	4.63521	0.003854208	0.0009913873	2.54296	1.32321	128.701	247.338	0.530894	0.469106
9862	-4.65089	-8.08556	3.43468	0.003854208	0.0009913873	2.54296	3.9719	128.701	82.399	0.171238	0.828762
9863	-4.59445	-7.33688	2.74244	0.003854208	0.0009913873	3.00738	5.87251	108.826	55.731	0.888005	0.111995
9864	-5.15527	-7.68088	2.52561	0.003854208	0.0009913873	2.16807	7.812	150.955	41.8946	0.492134	0.507866
9865	-4.5799	-7.46296	2.88306	0.003854208	0.0009913873	0.654899	6.31208	499.742	51.8499	0.726899	0.273101
9866	-3.34864	-7.31068	3.96204	0.003854208	0.0009913873	0.756948	3.11207	432.369	105.165	0.924122	0.0758782
9867	-3.61687	-7.43779	3.82091	0.003854208	0.0009913873	1.35361	3.75656	241.783	87.1223	0.757469	0.242531
9868	-5.3022	-8.06841	2.76621	0.003854208	0.0009913873	0.989905	7.67233	330.618	42.6573	0.182371	0.817629
9869	-2.86707	-7.82808	4.96101	0.003854208	0.0009913873	1.78472	1.16947	183.379	279.853	0.360157	0.639843
9870	-3.77967	-7.53834	3.75868	0.003854208	0.0009913873	5.31017	1.51261	61.6328	216.368	0.639843	0.360157
9871	-4.41305	-7.4534	3.04034	0.003854208	0.0009913873	5.82407	2.68057	56.1944	122.094	0.738425	0.261575
9872	-3.18557	-8.00957	4.82401	0.003854208	0.0009913873	2.00484	1.27836	163.245	256.015	0.222028	0.777972
9873	-4.07624	-7.81564	3.7394	0.003854208	0.0009913873	4.60587	1.84947	71.0572	176.959	0.370576	0.629424
9874	-5.46579	-7.85078	2.38499	0.003854208	0.0009913873	15.6622	0.719224	20.8962	455.047	0.34148	0.65852
9875	-2.46513	-7.52169	5.05656	0.003854208	0.0009913873	3.30334	0.508675	99.0756	643.398	0.65852	0.34148
9876	-2.04394	-7.33023	5.28629	0.003854208	0.0009913873	1.36912	0.866455	239.044	377.724	0.897091	0.102909
9877	-2.93451	-7.64025	4.70574	0.003854208	0.0009913873	0.853821	1.65613	383.313	197.618	0.532115	0.467885
9878	-2.98115	-7.56321	4.58206	0.003854208	0.0009913873	2.01594	1.65613	162.346	197.618	0.612538	0.387462
9879	-3.39826	-7.69066	4.2924	0.003854208	0.0009913873	1.59413	2.43576	205.303	134.365	0.482748	0.517252
9880	-3.98836	-8.21862	4.23025	0.003854208	0.0009913873	2.44283	2.07219	133.976	157.94	0.0910961	0.908904
9881	-4.14321	-7.29863	3.15542	0.003854208	0.0009913873	6.55716	2.07219	49.9119	157.94	0.941038	0.0589619
9882	-6.49881	-7.58255	1.08374	0.003854208	0.0009913873	11.3654	5.1416	28.7963	63.6534	0.591766	0.408234
9883	-4.49911	-7.85173	3.35261	0.003854208	0.0009913873	4.60161	2.6527	71.123	123.376	0.340708	0.659292
9884	-5.30615	-7.75767	2.45151	0.003854208	0.0009913873	6.30956	3.95346	51.8706	82.7832	0.420866	0.579134
9885	-2.42692	-7.72143	5.2945	0.003854208	0.0009913873	2.4903	0.510181	131.422	641.499	0.453823	0.546177
9886	-4.07267	-8.20881	4.13614	0.003854208	0.0009913873	2.87715	2.00387	113.752	163.324	0.096646	0.903354
9887	-2.08907	-7.26146	5.1724	0.003854208	0.0009913873	2.01343	0.816602	162.549	400.783	0.994549	0.00545111
9888	-2.64783	-8.23517	5.58734	0.003854208	0.0009913873	1.69775	0.420048	192.773	779.149	0.0818483	0.918152
9889	-2.73048	-7.67763	4.94715	0.003854208	0.0009913873	1.04014	1.34664	314.652	243.036	0.49527	0.50473
9890	-2.406	-7.35672	4.95072	0.003854208	0.0009913873	0.576798	0.883111	567.409	370.599	0.861292	0.138708
9891	-2.55045	-7.75826	5.20781	0.003854208	0.0009913873	1.51652	0.929365	215.811	352.155	0.420337	0.579663
9892	-3.16452	-7.43091	4.26639	0.003854208	0.0009913873	6.68218	0.430066	48.9781	761.001	0.765952	0.234048
9893	-6.34081	-7.76266	1.42185	0.003854208	0.0009913873	19.8748	1.11889	16.4671	292.504	0.41642	0.58358
9894	-3.29328	-7.97077	4.67749	0.003854208	0.0009913873	3.36611	0.9357	97.228	349.771	0.249488	0.750512
9895	-4.15875	-8.19091	4.03216	0.003854208	0.0009913873	1.30801	3.18973	250.213	102.605	0.106917	0.893083
9896	-4.34683	-7.33316	2.98632	0.003854208	0.0009913873	7.45073	2.02336	43.9259	161.751	0.893083	0.106917
9897	-3.34636	-7.62045	4.27409	0.003854208	0.0009913873	2.48674	1.96189	131.61	166.819	0.552201	0.447799
9898	-4.02222	-7.46986	3.44765	0.003854208	0.0009913873	2.48674	3.98336	131.61	82.1619	0.718653	0.281347
9899	-5.11738	-7.93445	2.81707	0.003854208	0.0009913873	3.34582	5.23231	97.8177	62.5499	0.276182	0.723818
9900	-4.37005	-7.81411	3.44406	0.003854208	0.0009913873	4.30448	2.62056	76.0325	124.89	0.371868	0.628132
9901	-4.63618	-8.20562	3.56944	0.003854208	0.0009913873	5.66976	1.68431	57.7239	194.311	0.098464	0.901536
9902	-6.54311	-7.52292	0.979814	0.003854208	0.0009913873	14.5121	3.75073	22.5522	87.2577	0.657127	0.342873
9903	-5.43759	-7.67864	2.24105	0.003854208	0.0009913873	7.58935	3.75073	43.1237	87.2577	0.494295	0.505705
9904	-6.30913	-8.32131	2.01218	0.003854208	0.0009913873	7.54399	4.48612	43.3829	72.954	0.0361356	0.963864
9905	-4.54282	-7.34765	2.80483	0.003854208	0.0009913873	4.8639	3.92958	67.2877	83.2863	0.873444	0.126556
9906	-9.07958	-8.36476	-0.714819	0.003854208	0.0009913873	25.1305	4.1118	13.0232	79.5954	0.0145263	0.985474
9907	-5.84945	-8.08927	2.23981	0.003854208	0.0009913873	14.5757	1.11749	22.4538	292.872	0.16886	0.83114
9908	-3.2149	-7.49372	4.27882	0.003854208	0.0009913873	6.58813	0.442372	49.6773	739.831	0.690585	0.309415
9909	-4.05451	-7.88779	3.83328	0.003854208	0.0009913873	7.70996	0.687577	42.449	475.991	0.31192	0.68808
9910	-2.71985	-7.78432	5.06447	0.003854208	0.0009913873	3.65027	0.321485	89.6592	1018.03	0.397382	0.602618
9911	-2.01096	-7.47326	5.4623	0.003854208	0.0009913873	2.28586	0.303761	143.176	1077.43	0.714618	0.285382
9912	-2.76074	-7.63516	4.87442	0.003854208	0.0009913873	1.76507	1.30111	185.421	251.54	0.537238	0.462762
9913	-2.9012	-7.71571	4.81451	0.003854208	0.0009913873	1.36866	1.52884	239.125	214.071	0.459129	0.540871
9914	-5.28779	-7.58184	2.29406	0.003854208	0.0009913873	5.60434	4.9966	58.3977	65.5006	0.592512	0.407488
9915	-6.73862	-7.36707	0.628452	0.003854208	0.0009913873	3.14928	16.5775	103.922	19.7424	0.847559	0.152441
9916	-9.21182	-7.488	-1.72382	0.003854208	0.0009913873	15.3061	15.7905	21.3823	20.7265	0.697253	0.302747
9917	-7.86267	-7.4691	-0.39357	0.003854208	0.0009913873	8.1309	15.4655	40.2514	21.162	0.719561	0.280439
9918	-6.72788	-7.3971	0.669222	0.003854208	0.0009913873	3.63493	15.4655	90.0376	21.162	0.808522	0.191478
9919	-5.89301	-7.69548	1.80247	0.003854208	0.0009913873	7.76398	5.03947	42.1537	64.9435	0.478162	0.521838
9920	-8.938	-7.64734	-1.29066	0.003854208	0.0009913873	19.1025	10.0304	17.1328	32.6287	0.525024	0.474976
9921	-4.18443	-7.40278	3.21835	0.003854208	0.0009913873	6.46746	1.98878	50.6042	164.563	0.801279	0.198721
9922	-4.86239	-7.43665	2.57426	0.003854208	0.0009913873	10.0059	1.84415	32.7088	177.469	0.758863	0.241137
9923	-4.99857	-7.29569	2.29712	0.003854208	0.0009913873	16.0049	0.758436	20.4488	431.52	0.945203	0.0547968
9924	-5.78918	-7.6795	1.89033	0.003854208	0.0009913873	20.6747	0.388879	15.83	841.6	0.493463	0.506537
9925	-7.15993	-7.4863	0.326365	0.003854208	0.0009913873	29.4574	0.150311	11.1103	2177.36	0.699244	0.300756
9926	-6.62882	-7.4863	0.857478	0.003854208	0.0009913873	25.5164	0.150311	12.8263	2177.36	0.699244	0.300756
9927	-5.22156	-8.17211	2.95055	0.003854208	0.0009913873	8.7459	0.105421	37.421	3104.5	0.117906	0.882094
9928	-2.75489	-7.59102	4.83613	0.003854208	0.0009913873	2.38603	1.10427	137.165	296.378	0.582789	0.417211
9929	-3.65314	-7.56978	3.91664	0.003854208	0.0009913873	3.24645	2.22704	100.812	146.958	0.605433	0.394567
9930	-3.29833	-7.4976	4.19927	0.003854208	0.0009913873	2.32514	2.20503	140.757	148.424	0.686087	0.313913
9931	-4.53555	-7.76603	3.23047	0.003854208	0.0009913873	7.44462	1.58634	43.962	206.311	0.413434	0.586566
9932	-4.99006	-7.70978	2.71973	0.003854208	0.0009913873	6.0707	3.34349	53.9115	97.8859	0.464663	0.535337
9933	-3.18991	-7.70978	4.51987	0.003854208	0.0009913873	4.54496	0.739047	72.0096	442.841	0.464663	0.535337
9934	-2.651	-7.51036	4.85936	0.003854208	0.0009913873	4.24257	0.425131	77.142	769.834	0.671401	0.328599
9935	-1.87228	-7.40788	5.5356	0.003854208	0.0009913873	1.63415	0.206505	200.276	1584.86	0.794794	0.205206
9936	-2.86223	-7.61251	4.75028	0.003854208	0.0009913873	4.7202	0.400382	69.3362	817.42	0.560366	0.439634
9937	-4.76977	-7.77089	3.00112	0.003854208	0.0009913873	10.5419	1.02812	31.0455	318.328	0.409138	0.590862
9938	-4.72721	-8.33473	3.60752	0.003854208	0.0009913873	3.82849	2.54054	85.4855	128.823	0.0293574	0.970643
9939	-2.57485	-7.61493	5.04008	0.003854208	0.0009913873	0.733402	1.03732	446.25	315.505	0.557865	0.442135
9940	-2.32339	-7.37571	5.05232	0.003854208	0.0009913873	0.747807	1.03732	437.654	315.505	0.836212	0.163788
9941	-2.16208	-7.80026	5.63817	0.003854208	0.0009913873	0.806014	0.296027	406.048	1105.57	0.383638	0.616362
9942	-1.73953	-7.37576	5.63623	0.003854208	0.0009913873	0.958878	0.454573	341.316	719.974	0.836143	0.163857
9943	-2.26531	-7.73595	5.47064	0.003854208	0.0009913873	1.73749	0.557717	188.364	586.821	0.440472	0.559528
9944	-4.57296	-7.32392	2.75095	0.003854208	0.0009913873	2.12674	6.88566	153.888	47.5308	0.905756	0.0942437
9945	-5.4861	-7.66579	2.17969	0.003854208	0.0009913873	2.12674	9.50471	153.888	34.4335	0.506799	0.493201
9946	-10.0083	-7.80269	-2.20563	0.003854208	0.0009913873	11.6978	22.9684	27.9781	14.2491	0.381554	0.618446
9947	-10.3451	-8.1597	-2.18536	0.003854208	0.0009913873	11.583	22.9684	28.2553	14.2491	0.125272	0.874728
9948	-7.85632	-7.7413	-0.115011	0.003854208	0.0009913873	10.154	11.5728	32.2315	28.2802	0.435599	0.564401
9949	-7.83033	-7.7413	-0.0890254	0.003854208	0.0009913873	13.3626	8.56647	24.4923	38.2048	0.435599	0.564401
9950	-4.94928	-7.88473	2.93545	0.003854208	0.0009913873	2.66154	5.53056	122.966	59.1767	0.314319	0.685681
9951	-4.35196	-7.90276	3.5508	0.003854208	0.0009913873	3.23866	3.07713	101.054	106.359	0.300273	0.699727
9952	-2.85921	-7.48589	4.62667	0.003854208	0.0009913873	4.17159	0.729067	78.4546	448.903	0.699727	0.300273
9953	-2.87368	-7.61963	4.74596	0.003854208	0.0009913873	4.17159	0.591586	78.4546	553.225	0.553036	0.446964
9954	-4.91053	-7.81483	2.9043	0.003854208	0.0009913873	13.6604	0.491863	23.9584	665.39	0.371256	0.628744
9955	-3.40825	-7.32199	3.91375	0.003854208	0.0009913873	8.09632	0.500126	40.4234	654.396	0.908414	0.0915861
9956	-4.39803	-8.21775	3.81972	0.003854208	0.0009913873	9.00854	0.365294	36.33	895.938	0.0915861	0.908414
9957	-3.16869	-7.37719	4.2085	0.003854208	0.0009913873	7.11165	0.365294	46.0203	895.938	0.834279	0.165721
9958	-1.72477	-7.41301	5.68824	0.003854208	0.0009913873	1.41614	0.297965	231.107	1098.39	0.788313	0.211687
9959	-1.79098	-7.27314	5.48215	0.003854208	0.0009913873	1.89206	0.211899	172.976	1544.51	0.977528	0.0224715
9960	-3.22691	-8.2488	5.02189	0.003854208	0.0009913873	2.06034	0.135098	158.847	2422.54	0.0743493	0.925651
9961	-2.66931	-7.34727	4.67795	0.003854208	0.0009913873	4.3241	0.178996	75.6875	1828.42	0.87396	0.12604
9962	-4.70041	-8.15775	3.45734	0.003854208	0.0009913873	4.3241	2.57828	75.6875	126.938	0.126437	0.873563
9963	-4.13359	-7.45959	3.326	0.003854208	0.0009913873	4.3241	2.88904	75.6875	113.284	0.730949	0.269051
9964	-3.93251	-7.84794	3.91543	0.003854208	0.0009913873	3.07837	2.33194	106.316	140.347	0.343788	0.656212
9965	-3.84391	-7.37465	3.53074	0.003854208	0.0009913873	4.47044	2.33194	73.2099	140.347	0.8376	0.1624
9966	-2.87427	-7.97954	5.10527	0.003854208	0.0009913873	1.51368	1.0621	216.215	308.144	0.243193	0.756807
9967	-3.04836	-7.70936	4.661	0.003854208	0.0009913873	4.04391	0.729049	80.9317	448.914	0.465064	0.534936
9968	-6.40332	-7.26793	0.864616	0.003854208	0.0009913873	21.3419	1.64227	15.3351	199.285	0.985092	0.014908
9969	-9.72549	-7.92783	-1.79766	0.003854208	0.0009913873	14.1517	17.4311	23.1266	18.7756	0.281148	0.718852
9970	-9.1301	-7.27973	-1.85037	0.003854208	0.0009913873	19.7869	12.487	16.5403	26.2097	0.968005	0.0319953
9971	-10.3332	-7.40289	-2.93035	0.003854208	0.0009913873	27.4806	12.487	11.9095	26.2097	0.80113	0.19887
9972	-7.18513	-7.40264	0.217504	0.003854208	0.0009913873	14.5294	6.38402	22.5254	51.2656	0.801454	0.198546
9973	-11.3798	-7.77702	-3.60277	0.003854208	0.0009913873	38.8967	8.35051	8.4141	39.1929	0.403754	0.596246
9974	-8.97273	-7.61764	-1.35509	0.003854208	0.0009913873	14.681	14.1697	22.2928	23.0971	0.555077	0.444923
9975	-8.4154	-7.49645	-0.918949	0.003854208	0.0009913873	22.6254	6.04748	14.4652	54.1185	0.687415	0.312585
